id	darija	loan_words_list
606	idan hadchi rabi7 rabi7!	
607	fi3lan!	
608	oh, wach chfti!	
609	ghzalin	
610	kay3jbni nchoufhoum kay3oumou flma!	
611	ola dakchi khayb bzzaf!	
612	alla, kay7emm9o	
613	n9dro nbdaw nfekkro annana nbddlo l9awanin	
614	ala 9derna naklo Terf tlkhobz flma, dikssa3 ghanakhdo 20 no9Ta	
615	mafhemtch mzyan l9anoun dyalkom llekher.	
616	ach kat3ni bhadchi?	
617	ghleTT	
618	o rah kay3jbhoum tokkelhom kima kan l7al	
619	tandiro hadchi, daba nttaSel bS7abi lkhrin	
620	daba nchoufk mn b3d onsttfo lmakla fach nkon tmma	
621	khoya, wakha nswwlek wahd sou2al 3afak?	
622	ah, tfDDel.	
623	mafhemtch 3lach jebt hir 12/20 flmti7an	
624	tanDenn katsta7e99 no9at ktr bzzaf mn hadchi	
625	3lach katDenn katsta7e99 kter?	
626	7it ktebt 14 lSf7a	
627	7TTit a7san joz2 flwer9a dyali.	
628	machi ga3 l ajwiba dyalk 3ndha 3ala9a blmowDo3	
629	ajwibtek khesshom ikono 3ndhom 3ala9a bl as2ila lli fiddik	
630	fhemt hadchi, walakin kimma kan l7al, 12/20 l 14 lSf7a, makanDennch kafia.	
631	olla lmerra jjaya ghankteb joj Sf7at, b7al 3omar lli jab 15.	
632	hadchi machi 3adil.	
633	dima kayjib 7sen menni, wakha makaykteb tta zfta.	
634	mohim, howa rah f fer9ti!	
635	kayl3eb l baskit m3ak?	baskit
636	kat3rfo chkhSyyan, dakchi 3lach katfDDlo	
637	kayballia ghan8Der m3a lmoudir 3liha.	
638	lmoudir ttahowwa 3oDw!	
639	ghaykono chi asatida khrin lli makayl3bouch lgolf	lgolf
640	man9derch ntkheyyel ostada Chourou9 katl3eb lkora	
641	walakin rah ghatkon kbira 3lik bchi 3chrin 3am.	
642	Sara7a 3ndkom nfs l3mer.	
643	wah!	
644	makntch nfkker fiha.	
645	s7abni ghaykoun Sgher...	
646	sm7 lia, lla.	
647	kon ghir drti 15 lSf7a	
648	machi m39oul!	
649	ssoum3a dyalk maghadich tt7essen.	
650	hadi hia l7ayat	
651	mzyan.	
652	fidlah n3amas	
653	lay3awn	
654	hak, khod tfrtit tlkhobz.	
655	wach kat3Tini hadchi?	
656	wach ana fahem?	
657	Tab3an!	
658	wach ma3rftihach?	
659	lla, hadi awwel mrra f7yati tanl3eb had llo3ba!	
660	moraha, knt 3aych f Zagora sinin hadi.	
661	rani m3owwel 3liha.	
662	ola imken llown lmofDDal dyalk?	
663	k7el o byeD?	
664	hadi fikra mzyana!	
665	idan wach khssna ndiro stid3a2at hir bl k7el olbyeD?	
666	o n9der njib chi dikor, nffakhat o chi l3ibat	dikor
667	walakin rah mitali!	
668	wach wakha tji t3awnni ngaddo!	
669	l7fla ghatkon had llila, walakin, ala knti msali, ghatkon mzyana nsta3ddo mjmou3in 7it 3ndk bzzaf dyal l afkar lmzyanin	
670	chkon lli m3rouD?	
671	wach swwelti dak l oustad l bogos?	bogos
672	daba, nta chakhS llowel li twaSelt m3ah	
673	maz3emtch nsowwlo	
674	ah, ewa 7sen lik tnoDi ot3rDi 3la chi rjal zwinin!	
675	wjjedti chi mosi9a monasiba?	
676	z3mi, i9der fa9aT igollik rah mamsalich	
677	maghaDerrch	
678	wakha.	
679	daba nswwlo.	
680	ala kfast, ghadi igollia rah mamsalich	
681	sm7 lia, S7abni knna mnDDminha, wach ghatkon nachT ala drnaha flila khra?	
682	kanDenn kat9Sed lmakla	
683	lblays dyal lkhdma tahoma khashom ikon fihom douchat o byota dyal tbdal	douchat
684	kan39el knt khddam 7da dak rrajl lli kan fakhour annaho kayDreb 15 kilometre bl pikala tal lkhdma	pikala
685	lil2asaf kant 3aTya mnno ri7t l3rg nnhar kaml!!	
686	wayeh, 3ndk Se77.	
687	mamt2ekkedch chno kat9Sed walakin kayballia ghaykono lbolis f ddekhla!!	lbolis
688	kaddir pikala?	pikala
689	wayeh, knt kandir bzzaf tl7wayj, walakin mora lksida lli yallah chft, mo7al ghan9der nrje3 dghya!	lksida
690	makanloumekch.	
691	ghatkon trowwenti nit	
692	bghiti chi kas datay akhor?	
693	ayeh, mr7ba.	
694	chokran.	
695	ana nachT blm39oul had llila, ghandir chi 7fla f ddar!	
696	frasi mcha l7al chwia 3la ttnDim, walakin... rah 3id miladi!	
697	kayn bzzaf mayddar wakha hakkak	
698	ana fr7an 9derti ddirha.	
699	ah, kolchi naDi!	
700	lla, mazal, walakin fikra mzyana!	
701	wayeh, hadchi khayb bzzaf	
702	khoSoSan flmdina	
703	dazt lih tomobila 3la rjlih, khrej mnno ddemm bzaf	tomobila
704	ah, bSSe7 anna SSogan tlpikala khaTir flmdina!	pikala
705	khllina ntmennaw annaho ghaykon bikhir	
706	lkamyowat i9dro ikono asli7a 9atila	kamyowat
707	fkhbarek?	
708	3lliser dyalk	
709	mzyan.	
710	kantmenna t3ref tdir dakchi bo7dek	
711	ghan7eTT daba a chef	chef
712	3ndhom Talabat m7eddeda dyal regime	regime
713	bla 7lib a chef	
714	3ndna SoS bla 7lib?	SoS
715	kan khess tgol lia 9bel	
716	la, ma3ndna SoS fabor!	SoS, fabor
717	walakin n9dro nSawbo SoS bla ml7a.	SoS
718	3ndk chi fikra kifach katSawb SoS bla ml7a lli zwina?	SoS
719	ssmou7at a chef!	
720	ayeh a chef	
721	maghankounch chef wa3er kon kant lml7a Daroria!	
722	hadi benti.	
723	wach fkkerti tddi lkhbz l lbTTaT	
724	tfou.	
725	lla, klitha fTri9 fach knt jay l8na.	
726	wach chadd chi haja 3liha?	
727	3ndi hi wahd l bakia tl garro.	bakia, garro
728	mo7alch	
729	ana khayf wahd chwia	
730	3lah magltich lia 3ndk 7ayawanat f ddar?	
731	ayeh, Tab3an.	
732	mech o joj babbaghawat.	
733	w ach katokkelhoum?	
734	Tab3an lla!	
735	ana machi mkellekh, rah l7ayawanat dyali hadok, kanokkelhoum mzyan!	
736	walakin rahom hi bTTat.	
737	mohim, ballia mabghitich tdir tjriba.	
738	machi mohim, ntmechaw f jjrda?	jjrda
739	wakha.	
740	khllina n3tiw ttisa3 l lbTTat	
741	imken lina nmchiw nchoufou ach kaydir dak sinjab tmma	
742	ala mabitich t3tih yakol	
743	matkhafch!	
744	mzyana had jrida fach tatkon zwina b7al haka	
745	khssna nbdaw njibo dwira mrra mrra, kat7ess brra7a	
746	wayeh, mzyan tdir chi haja mn ghir lfraja t tlfaza	
747	khrej iDrbek chwia tlberd	
748	kayna kandouwwzo bzzaf tlwe9t kantfrrjo f tlfaza	
749	kan3rfo, walakin kanb9aw ghadyin	
750	chwia ghabiyya	
751	ach kat9Sed b kanb9aw ghadyin?	
752	awdi, kanb9aw ntfrrjo f tlfaza wakha kan3rfo annana kanDyy3o bzzaf tlwe9t	
753	ch7al tlw9t binma yojdo had TbaSl llowlin a chef?	
754	5 d9ay9 a moulay.	
755	mat7tajch t3yyet lia moulay.	
756	nta hoa chef!	
757	ewa tl9na.	
758	maghanTyyebch ch3ria S7abni ttbSil dyal roz!	
759	khssni nakhod had ddwa bach ntkalma fach kankon khddam m3ak	ntkalma
760	ma3mmrna knna kanSawbo rroz.	
761	l khmsa tl ajyal	
762	illa ala kant chi 7rb	
763	wach chfto Tbla joj?	Tbla
764	dok jjoj soyya7 ngalza?	ngalza
765	mohim, ana yalah khdmt f 9hwa 9bel idan ma3reftch.	
766	3lach kayn rroz fl plakar ala ma3mmrna khddemnah?	plakar
767	wach kantsnnaw chi 7erb?	
768	fikra wa3ra, daba nbddelha.	
769	ah chefthoum. ghaykonou kabous.	
770	maymkench lik thder bl francais o tsennana 7na nhdro b l anglais.	francais, anglais
771	o makay7emlouch yaklo l berbbouch.	
772	fin wSlti f ddisir?	ddisir
773	wach jay?	
774	tsenna, rah yallah dert lma l ch3ria.	
775	ddisir rahoa fl frigo.	ddisir, frigo
776	daba nkherrejhoum fach nsali, rah yallah 3ndi joj tliddin.	
777	dakchi 3lach kat7reg!	
778	glt rrouz hi bdde7k, knt kan9Sed ddisir!	ddisir
779	a7san nokta	
780	l 5 tl2ajyal?	
781	machi hir l pizza, tahia.	pizza
782	baraka 3lia, khllini nkmmel khdmti.	
783	Thella	
784	ahya, nmchiw onl3bo tenis?	tenis
785	makrehtch ntsrkel chwia fchmch wahd chwia mazal	
786	wayli!	
787	achballik n9SSro match wahd o t9dr trj3 tbronza mn b3d?	match, tbronza
788	awdi, rah ma3ndich bzaf t TTa9a daba	
789	o zaydoun, rak ba9i nta hoa rrab7, 7itach katghoch f no9aT!	
790	hadchi machi S7i7.	
791	imta ghechchit!	
792	had ssba7, wellbar7!	
793	machi mochkil, rah hir mabghit ndir ta haja	
794	ach ballik flw9t lli knna la3bin fih l karTa	karTa
795	frasi chfti lia lkarTa dyali fach knt kharj.	karTa
796	oh!	
797	nta hi katghir 7it ana 7sen mnnek.	
798	kanghir!	
799	maymknch tkon kathder bSSe7.	
800	Safi, ana hani ghadi l 9a8wa	
801	ghat3jbk?	
802	pchaakh, hadchi 3lach knt kanhdr	
803	rak ba9i Drief, nta 3ziz 3lia wakha katghoch!	
804	sme7 lia?	
805	achmn cocktail bghiti?	cocktail
806	ah, ghanakhod Tajine, lay7fdek!	
807	o wach momkin tgol l srbay hadchi?	
808	ghanchouf wach ghay3Tina chi atay tahoa	
809	wakha, mzyana!	
810	hani ghantkka chwia	
811	kantmnna maykonch hadchi!	
812	daba nchoufou m3a hadchi!	
813	waylii, ana rah na3s, o chokran!	
814	chokran tanta!	
815	mchina!	
816	3id milad sa3id	
817	chokran.	
818	ga3 ma3reft tta achnahia.	
819	hada mwDou3 fchkel.	
820	walakin hada rah 3id miladk, ghandiro lli 3jbek	
821	makayn tta mochkil f ddisir.	ddisir
822	fach kenti katfekker?	
823	daba lmosi9a?	
824	ach ballik?	
825	ghaykon 3ndna 3rram tl3waSer	
826	imken lina ndiro TTrf lmohim mn l7fla 3la brra 7it ljow skhoun	
827	walakin ala makaynch lmochkil	
828	bnisba llmosi9a, gaddit wahd lista li kanDenn ghat3jbkom	lista
829	mzyan mlli fkkerti fiha.	
830	flkharj ghaykon mzyan, 3ndi wahd lmDella f7alat bdat katSbb chta.	
831	wach fkkerti f lista dyal nas lm3rouDin?	lista
832	dyali tahoa, blmonasaba.	
833	wach 9Sedti mDalla?	
834	ayeh, rak 3arf, dok lkhimat lkbar.	
835	ah mzyan, chokran 3la lmosa3ada.	
836	nchoufouk	
837	ahlan lla Jmiaa, ach kat3awdi?	
838	bikhir hamdolah, lhla ikhTTik.	
839	kanstmte3 blma3icha 8na.	
840	glt lik rak ghatwllefha!	
841	kant hi ms2alat w9t.	
842	ach kayn?	
843	kifach kaddouwez yyamatk?	
844	3rft annani knt mtrdded bach nr7l mn dari 7it dowwezt fiha bzaf tlyamat zinin, walakin f akhir lmaTaf rah katb9a hir Tob o sima	Tob, sima
845	ddar hia fin nta kayn.	
846	wayeh, makntich t9dr tb9a bo7dk fdik ddar ktr mn hakka.	
847	kan khssk chi rf9a.	
848	mttaf9 m3ak, knt wa7id.	
849	onti, wach nachTa?	
850	ewa 3lach kathDro?	
851	ah, ana nachT.	
852	kanhDro 3la ssyasa bzzaf 8na.	
853	wach ssokkan lkhrin tit9asmo m3akom afkarkom?	
854	hhhh lla!	
855	kaygolo anani chwia radikali.	radikali
856	wach t9der tyy9ha?	
857	ach had ktrt tkhrbi9.	
858	nta!	
859	radikali!	radikali
860	hada 3alam m9loub.	
861	ghatkon S3iba l9aDia annak thDer mkalmi.	mkalmi
862	frasi mangddch.	
863	ah rah D7kt btkhbia moraha 3lihom kolhom.	
864	bnadm 3abiT.	
865	haja khra, wach chfti, chmch rah rj3at!	
866	kifach bghiti tkhrj ljjrda fhad lyamat jjayyin?	
867	lioma ghaykon ghzal, chokran.	
868	wach 39lti 3la dok l aw9at lli knna kantmchaw fihom f jjrida fach knna Sghar?	jjrida
869	b9a fia	
870	b9at fia	
871	maf8mtch	
872	chno smitk	
873	yallah nDrbo tsrkila	
874	ach kat3awd	
875	ach kat3awd	
876	a fink	
877	fin ghadi	
878	7bibi	
879	a8lan wa sa8lan	
880	ki ghadya l omor	
881	ach khbark	
882	kolchi wajd	
883	3jbatni	
884	3jbni	
885	daba n3yyeT lik	
886	daba nkhllS	
887	daba njerr m3ak	
888	ana mghribi	
889	jani lbrd	
890	ana bikhir	
891	ana mamt2kkedch	
892	makhddamch	
893	tb3ni	
894	wSlti?	
895	fin knti	
896	dwwr lia	
897	yallah	
898	fin khddam	
899	wach kolchi hoa hadak?	
900	wach kayna chta?	
901	wach kayn lberd?	
902	wach b3id?	
903	wach skhoun?	
904	wach ntsnna?	
905	ach hadchi?	
906	mnin nta?	
907	finahoa?	
908	chkon fihom?	
909	kidayr l jow	
910	ana wajd	
911	chttha	
912	wach mcha l7al	
913	ma3rftch	
914	mllit	
915	3yit	
916	khssni nmchi	
917	ma3mmrni	
918	3ndk l7e99	
919	mannsach lkhir dyalk	
920	mn l9oroun lwosTa	
921	fia jjo3	
922	fia l3Tech	
923	Tle3 b 20 dhs	
924	Tl3 3lia b 30 dhs	
925	fikra zwina	
926	lli khddamin m3aya	
927	wijhat naDar	
928	chi bas makayn	
929	3rfti chno	
930	mcha 3lih l7al	
931	dowwez lwe9t	
932	mn wahd na7ia	
933	allah izyyen yyamek	
934	3tih bttisa3	
935	fotha 3lik	
936	ahlan!	
937	yallah rj3t.	
938	kidaz nhark?	
939	nhari daz ki zzmer.	
940	ttran kan m3TTel o 3regt.	
941	3ad chef dyali 3yyeT lia l biro dyalo bach igollia rah maghaytzadnich flkhlaS had l3am 7it charika makhddamach mzyan	biro
942	kidaz nhark?	
943	kant S3iba!	
944	lklyan kano mbrzTin lia rassi lw9t kollo.	klyan
945	zid 3liha, wahd lbrhouch ja o sbbni!	
946	aa rabb l3ali!	
947	imken nkhrjo n9ssiw	
948	wakha khssni nkon tanfkker nkhbbi lflous ala makanch ghayzadni flkhlaS	
949	ayeh, n9dro nkhrjo ntgheddaw.	
950	walakin ala kano lflous homa lmochkil, idan 3lach 3ndna 3cha mgadd fddar.	
951	Hmmmm!	
952	wach kat9Sed TbSil	
953	zwin bzzaf.	
954	o ghanstemt3o biha	
955	3ziz 3lia lbTT	
956	chi 9r3a mbrr3a dyal lma tatban mzyana.	
957	ach kat9tar7?	
958	hadchi mitali!	
959	walakin mlli nhar daz mchbbek 3ndna bjoj, ach ballik ngaddo chi dissir khawar tahoa?	dissir
960	lmada9 dyalo 7sen daba.	
961	hadchi zwin nit!	
962	mn jihti, ana ghanTyyeb chi Tajin khawar!	
963	imkn njm3oh m3a laglas	laglas
964	mohim, khllina mannsawch ndiro chwia t rryaDa fost ssimana bach n7yydo hadchi kollo.	
965	3aDim.	
966	ttaf9na ... bSe77a!	
967	bS77a, blfi3l!	
968	Fouad, ch7al mn d9i9a ba9ia 9bl mayojd ddisir dyal Tbla rb3a?	ddisir
969	Uh... Sara7a, 3ndi wahd lmochkil a chef ...	chef
970	ma3rftch kifach ngolha lik ... walakin law3lm ila 7rgto	
971	drt dakchi li glti lia achef, walakin mardditch lbal llwe9t o khlito it7rg	
972	kanDenn hada lw9t bach nbdaw mn jdid	
973	ah bda mrra khra.	
974	hada lghalaT ttani li drti lyoma o rah t3TTlti 3la lkhdma.	
975	wach kayna chi haja chaghlak?	
976	wayeh, l omour machi 3ala mayoram had ssa3a...	
977	lklb dyali mriD, zid 3liha 3ndi boj3ran flpartma!	partma
978	walakin makayn bas, daba ngadd ddisir, o kanwa3dek ghanbda nji flw9t o ghanrdd lbal	ddisir
979	t9dr t3tamd 3lia a chef!	chef
980	Safi.	
981	o imken thezz chwia tchyaTa tlmakla l lkelb dyalk.	
982	nta lah i3mmrha dar, chef.	
983	walakin, rak 3arf, sskar rah mamzyanch bzaf llklab.	
984	i9dr izid imreD ktr!	
985	oh, wach imken nakhod Trf t ll7m fblaStha?	
986	hia mitalia l 3inin lk7lin.	
987	jrreb chi Trf mn a7san l7em 3ndna.	
988	walakin rah khs tkon S7i7a!	
989	bghitini n7ebb lwalida dyali?	
990	ola hia hi chi Tari9a dyalha bach tji otchri lina chwia tll7em?	
991	klyan ktr ghatkon l9aDia mbrr3a.	klyan
992	...l7em fo9 3inik	
993	Uh, mzyan, ala bghiti!	
994	ssmou7at siftt misaj bl ghalaT - hi zbel!	misaj
995	tayballia ana hoa lli khssni nmchi!	
996	t8ellaw!	
997	7aDD sa3id a chef!	chef
998	hadchi bda tayban b7al ala matant7rrkoch.	
999	ach ballik?	
1000	wach khssna ndowwro?	
1001	ndwwro lmen?	
1002	tayballia ghayjina jawab asra3 mn nnas lli fl isti9bal.	
1003	ola ghi nwrrko 3la lboutoun dyal lalarm.	lboutoun, lalarm
1004	wayeh, rah knt tanfkker fl boutoun dyal lalarm.	boutoun, lalarm
1005	ma3ndi nmra dyal tta wahd i9dr i3awenna.	nmra
1006	3ad zid, makaynch lma.	
1007	baraka 3lia, daba nwrrek.	
1008	mzyan.	
1009	sara7a, rah kayn wahd rra9m flte7t	
1010	tfou, ma3ndich rrizo ga3.	rrizo
1011	o tilifonk?	tilifonk
1012	machi 7sn mn dyalk.	
1013	lli n9dro ndiro daba hoa ntsnnaw.	
1014	kan 3ndi jtima3 m3a Soukaina f 2:00, o makan7mlch nkon m3TTel!	
1015	o nta?	
1016	knti f ssads, tanta?	
1017	kanDenn kan khss n7Der tana, hir hoa maTl3atch lia fl brnamaj dyali.	
1018	makan7melch nt3eTTel tana, walakin kanDenn ma3ndna mandirou.	
1019	wayeh, had ljtima3 8na, ghaykon S3ib ndiroh	
1020	mohim, balak 3lia, b7ala ghankono fhadchi.	
1021	t2khir, achno hadchi tani?	
1022	kan S7abni ghanhdro 3la l3oTla.	
1023	3aadatan kankhdm nhar l3id 7it ana sakn f mrrakch 9rib l biro	biro
1024	wach nta sakn f kaza ola l3a2ila sakna fchi blasa khra flblad?	
1025	salam, bghit chi haja 9as7a, lay7fDek.	
1026	khssni nnsa l a7asis dyali!	
1027	wiski?	wiski
1028	wach dwwzti nhar khayb?	
1029	ah, wiski, momtaz.	wiski
1030	yalah 7Drt lwahd lksida.	ksida
1031	Tomobil dkhlat f mol pikala.	Tomobil, pikala
1032	ya laTif, kiwlla mol pikala?	pikala
1033	hahoma wajdin lik daba a chef.	chef
1034	khddmtina bach ndiro wahd lkhdma	
1035	wgf tmma!	
1036	ewa yallah	
1037	sme3ni:	
1038	hani kansm3	
1039	ghadi t3Tih l isti9ala dyalk.	
1040	mn b3d ghatjm3 7wayjek otmchi had llila.	
1041	maba9ich bghit nchoufk f charika dyali mrra khra.	
1042	abadan!	
1043	ala bghitini nkhrj mn 8na, khssek tjerri 3lia.	
1044	had lista ga3 mabghat t9ada	lista
1045	7aDD sa3id fach hadchi ikhrj f Sf7a lwla dyal journanat	journanat
1046	taybano bnan!	
1047	mangddch naklhoum!	
1048	i9dr ikoun msmoum!	
1049	ana khayf chi chwia.	
1050	ala Ta7 DDlam o magddinach nl9aw tri9na, ghadi nbda nbki!	
1051	wayli?	
1052	wach katkhaf mn DDlam?	
1053	ana katjini zwiwen.	
1054	ayy haja t9dr to93!	
1055	ewa wala ja chi dib?	
1056	3yyeT 3lih	
1057	3yyeT 3liha	
1058	3yyeT 3lihom	
1059	wach kaDDenn hadchi ghayo93?	
1060	3zaz 3lia l7ayawanat!	
1061	wach makay3jbokch lklab?	
1062	lklab ah, walakin ddyab lla!	
1063	mzyan.	
1064	maghanakolhomch.	
1065	walakin fin ghanmchiw idan?	
1066	daba ndepaniw fin nn3so lioma.	ndepaniw
1067	t7t nnjoum!	
1068	wach jbti chi haja bach nch3lo l3afia?	
1069	3ndi lou9id!	
1070	kantmnna mayDrbnach lbrd.	
1071	kan kays7abni ghaykon lioma mchemmech, chfti.	
1072	walakin fllil ghaykber.	
1073	chno lli ghaykber?	
1074	mohim, ana ghadi ntjbbed onchouf f nnjoum.	
1075	lla, 9Sedt llil bard 3la nnhar.	
1076	o ghdda ghadi nl9aw Tri9 rrjou3.	
1077	kanDenn.	
1078	ola ghadi ntweDDro 8na ila l abad.	
1079	m39oula.	
1080	ghankhelli lghda dyali 7tta nkon fia jjou3 nit.	
1081	mab9itich khayef walla?	
1082	oh, khssk tkon na3s daba...	
1083	fina8ia lbSla?	
1084	ana kantsnna lbSla.	
1085	makhssnich ntsnna!	
1086	fosT chchbka lli m7ToTa fog ttllaja	
1087	ghanmchi njibhoum lik	
1088	hahia lbSla dyalk	
1089	wach ba9yin khDrin?	
1090	maymkench!	
1091	9TT3hom daba o ana ghadi nwjjdhoum lik.	
1092	chnahoa TTalab lakhor?	
1093	ghaykhssk t3llm tSnnet lia, ola ghadi nDbber 3la wahd akhor.	
1094	wakha a chef	
1095	chno lli tab3 a chef?	
1096	lba9i dyal lkhDra rah wajda bach t7eTT.	
1097	matskhenhomch bzzaf.	
1098	ghadi it7rgo.	
1099	wach t3llmti fin TTyyeb?	
1100	maghankhllich hadchi it3awd 3awtani.	
1101	redd lbal	
1102	redd lbal f ssogan	
1103	wakha ttrjem lia hadi	
1104	Sefro mkhtalfa bzzaf 3la Rbat	
1105	mat8ezzch l8emm	
1106	kolchi kay3rfha	
1107	kolchi wajd	
1108	momtaz	
1109	fikra mzyana	
1110	kat3jbo bzzaf	
1111	3awnoni	
1112	hahoa jay 9ariban	
1113	3ndo l7e99	
1114	hoa momill bzzaf	
1115	hoa mch8our	
1116	tl9na!	
1117	makansm3kch	
1118	ma3rftch kifach nkhddmha	
1119	makan7mlouch	
1120	makan7mlhach	
1121	makan8Drch mzyan	
1122	mabghitouch	
1123	mabghithach	
1124	mabghitch nbrzTek	
1125	kan7ess brra7a	
1126	ala bghiti lmo3awana dyali, hi 3lmni	
1127	kankhrj mn lkhdma m3a 6	
1128	fia chch9i9a	
1129	kantmna lik ol madam ri7la sa3ida	madam
1130	3rft	
1131	kat3jbni	
1132	ghandowwer lik fach nkhrj	
1133	daba nrj3 mn b3d	
1134	daba nkhlleS	
1135	daba n8zzha	
1136	daba nddik l blaka t ttobis	blaka, ttobis
1137	toddrat lia l magana	magana
1138	kan7ebbek	
1139	ana mirikani	
1140	ana mghribi	
1141	ana kansawb biti	
1142	jani lbrd	
1143	hani jay nhzzk	
1144	ana ghant7rrek	
1145	ana ghanmchi	
1146	ana bikhir, onta?	
1147	ana fr7an	
1148	fia jjou3	
1149	ana mjowwej	
1150	ana mazal mamsta3dd	
1151	ana mamt2ekkedch	
1152	fia l3Tech	
1153	ana mchghoul bzzaf, ma3ndich lwe9t daba	
1154	khssni nbddel 7wayji	
1155	khssni nmchi l ddar	
1156	bghit hir nakol	
1157	wach Jamila mghribia?	
1158	wach hadchi kafi?	
1159	kanDenn rah mzyana bzzaf	
1160	kan kays7abni l7wayj rkhaS	
1161	kter mn 2 km	km
1162	knt 8na chi yomayn hadi	
1163	sm3t fransa blaSa zwina	
1164	chft hadchi mn 9bl	
1165	knt ghadi nkhrj mn restora fach jaw l3chran	restora
1166	hir chwia	
1167	bllati nchof	
1168	khllini nfkkr fiha	
1169	yallah nDrbo Tlila	
1170	yallah ntriniw 3la l anglais	anglais
1171	momkin nhder m3a lla Fatiha laykhllik?	
1172	kter mn hakka	
1173	lmrra jjayya	
1174	la, chokran	
1175	tta haja khra	
1176	machi mo2kharan	
1177	mazal	
1178	3afak 3mmri had lstimara	
1179	3afak ddini lhad ladrisa	ladrisa
1180	laykhllik ktbha	
1181	hir 8na	
1182	hir tmma	
1183	nchoufouk ghdda	
1184	nchofouk fllil	
1185	hia zwina	
1186	zga	
1187	staghll lforSa	
1188	gollia	
1189	chokran 3la kollchi	
1190	chokran 3la lmosa3ada dyalk	
1191	chokran a lalla	
1192	chokran a sidi	
1193	chokran jazilan	
1194	hadchi kayban 3aDim	
1195	hadchi kafi	
1196	chi bas makayn	
1197	hada makan	
1198	hadchi ri7to khayba	
1199	hadchi machi m39oul	
1200	hachi khayb bzzaf	
1201	hadchi fayt l9yas	
1202	lktab rah t7t TTbla	TTbla
1203	hahoma jayyin	
1204	rahom b7al b7al	
1205	rahom mchghoulin	
1206	hadchi makhddamch	
1207	hadchi S3ib bzzaf	
1208	hadchi mohim bzzaf	
1209	jrrbo	
1210	mbrre3, chokran	
1211	3ajbna bzzaf	
1212	nti zwina	
1213	nta zwin	
1214	nti dkyya bzzaf	
1215	nta dki bzzaf	
1216	7wayjkom kollhom 8na	
1217	chi 300 kilometre hakkak	kilometre
1218	wach ghai t3awnha?	
1219	fach mn w9ita?	
1220	momkin nchdd maw3id l larb3 jjay?	
1221	wakha t3awdi hadchi 3afak	
1222	wach had Tri9 ghadya l Dakhla	
1223	wach 3ndk flous kafyin	
1224	wach kat3rf tTyyeb	
1225	bghitini ndouz lik n8zzek?	
1226	tb3ni	
1227	mn 8na l l8i8	
1228	sir nichan	
1229	wSlti?	
1230	fayt knti f Agadir	
1231	kighandir bach noSl tmma	
1232	kindir ndouz l chari3 Mohamed lkhamis	
1233	kindir bach noSl l ssifara dyal lmirikan	mirikan
1234	ch7al tlw9t ghadi takhod f Tomobil	Tomobil
1235	ch7al tlw9t bach toSl l Tetouan	
1236	ch7al tlw9t f TTyyara	
1237	kidaz l film?	film
1238	3ndi sou2al bghit nsowwwlo lik	
1239	bghit nsowllek wahd sou2al	
1240	ghanakhod hada tahoa	
1241	hani jay daba	
1242	ana ghadi l ddar mn daba rb3yyam	
1243	ana ghadi ghdda	
1244	kan9lleb 3la lbosTa	lbosTa
1245	wach had stylo dyalk	stylo
1246	kantmnna ikoun 3ndi chi wahd	
1247	chi wri9a l 9niTra laykhllik	
1248	3afak hdr bchwia	
1249	3afak ddini llmaTar	
1250	mn had Tri9	
1251	TTyara ghat9lle3 m3a 5	
1252	wSlo lbar7	
1253	dor 3lliser	
1254	dor 3llimen	
1255	achmn w9ita ghadi l blaka t tobis?	blaka, tobis
1256	imta w93 hadchi	
1257	imta wSlti l Settat	
1258	imta wSl	
1259	imta kat7ell lbanka	lbanka
1260	imta kayt7rrek Tobis	Tobis
1261	imta ghanoSlo	
1262	mnin hia	
1263	fin kayna Twalit	Twalit
1264	3lach lla	
1265	ghadi tfkkrni?	
1266	khod had 10 drahem	
1267	wach 3ndk SSrf	
1268	chwia	
1269	chwia	
1270	3yyeT l lbolis	bolis
1271	3ndk chi haja rkhiSa	
1272	wach kat9bl carte bancaire	carte bancaire
1273	kifach ghatkhelleS	
1274	ch7al t nnas kaynin f Ifran	
1275	bch7al katTle3 fnnhar	
1276	ch7al dayra	
1277	ch7al katswa	
1278	ch7al katSowwer t lflous	
1279	bch7al ghTTl3 3lik lmchia l mirikan	mirikan
1280	ma3ndich sa7bti	
1281	ana mrizirvi	mrizirvi
1282	ghanakhod nfs l7aja	
1283	ghankhelleS l3cha	
1284	l3cha 3la 7sabi	
1285	ma3ndich flous	
1286	3ndi 26 3am	
1287	khssni ntrini 3la l'anglais	ntrini, anglais
1288	hadchi mzyan?	
1289	wach kayna chi bra lia	
1290	hadi 10:30	
1291	hadi tts3oud o rb3	
1292	tfDDel	
1293	sm7 lina makan9blouch carte bancaire	carte bancaire
1294	dik restora maghalyach	restora
1295	hadchi ghali bzzaf	
1296	kayn bnadm bzzaf 8na	
1297	kay7sbo 260 drhem l nnhar	
1298	chnahia nmra t tilifon	tilifon
1299	fin imken n9TTe3 lora9	
1300	fin bghiti ntla9aw	
1301	chkon fihom lli 7sen	
1302	m3a 3 wa9fa	
1303	kon m8dden	
1304	wakha t9tar7 3lia chi restora zwina	restora
1305	hahia	
1306	hanta	
1307	rahoa f lkouzina	kouzina
1308	kay9ra f jami3at Mohamed lkhamis	
1309	bch7al b3ida	
1310	bch7al b3ida Lagouira	
