id	darija	loan_words_list
26113	hadi 3amayn ou howa kaytrini bach y9ad had lforma	kaytrini, lforma
26151	9eyed m3ak credit tala5er dial chher pou nji n5elsek	credit
26178	w9ef chwiya rta7 3ada kmel ness dewra li b9at lik dial tiran	tiran
26190	tjenneb ayi blassa fiha lfasad	blassa
26215	5anfre9 carta binatna	carta
26313	5andouweb cheklat bach ykoun wajed lwesfa	cheklat
26366	l9a liya lmochkil mn lbatterie bdeltou	lbatterie
26387	moul l9ehwa jra 3liya mora maheresst chi kissan west lmatch	lmatch
26389	sir 9ad tabla 3end njar	tabla
26426	chrit menchar 5an9ad bih tabla	tabla
26447	3tini hadik lmter9a bach nmonti tabla	nmonti, tabla
26454	9adi m3aya chi 5ota lhad blan	blan
26496	5anmchi lhadik lblassa li fiha zit l3oud bnina	lblassa
26501	l3aba tbadlou touniyat mora lmatch	touniyat, lmatch
26563	sala lmatch l7ibi	lmatch
26707	had syed tbr3 l had sbitar	sbitar
26715	had lblassa fiha lfayadanat 3la jehd	lblassa
26753	sl3a d chinwa hia li welat dayra	chinwa
26760	5dam 3end patron sbelyoni	patron
26761	5dam 3end patron mirikani	patron, mirikani
26762	5dam 3end patron chinwi	patron, chinwi
26763	5dam 3end patron kouri	patron
26842	jabou liya l3a2ila men berra l7elwa ou cheklat	cheklat
27142	b7ala mabghitich t5erj mn tiran	tiran
27155	difa3 5assou ykoun wa9ef 3la ness tiran	tiran
27158	had lmatch makaynch tdya3 sme3tou li jatkom bghitkom tfr7ouna biha	lmatch
27167	yallah a drari siro ba9i tab3ana mita kamla diro fiha l3jeb	mita
27175	5rej 5rej mn tiran	tiran
27177	machi mochkil a drari 3adi markaw 3lina 5alat dial l7ariss siro sandouh d5ya	markaw
27184	daba ana tay9 fikom ba9in pilantiyat kna mwejdinlkolchi ta pilantiyat	pilantiyat, pilantiyat
27204	achno glti l3aba dialek 9bel mn pilantiyat 	pilantiyat
27207	ou l7amdolah l5edma dial l3am kolo mamchatch ghir hakak dina lcoupa	lcoupa
27246	koula youm kan5erjou bekri ou kantne9lou lchi blassa a5ra	blassa
27280	finma kanl9a solde kant9eda	solde
27322	ma3ndi la se7a la mental	mental
27464	l patron m3ssb lyouma	patron
27465	khassni ntfada l patron b ay tari9a	patron
27494	ach ban lik had lmatch kifach 5aydouz ch7al 5aymarka 	lmatch, 5aymarka
27497	nta capitaine dial fer9tek 3aref ana had lmatch mohim ftari5 dialek ou l3aba ou lfer9a kamla kifach kat3amel m3a de5t l2i3lami dial had lmatch 	capitaine, lmatch, lmatch
27501	ana ka capitaine darori mli nchouf chi l3ab machi howa hadak west tiran kannmchi n5wet 3lih ou nmotivih darori hadi	capitaine, tiran, nmotivih
27508	hadchi maki3nich ana had lmatch zayd na9ess 3endi la	lmatch
27509	5ant9atel had lmatch 7it man9derch nt5ayek rassi 5asser lmatch dial l3tizal ded l5arim ou n5ser lbotola	lmatch
27511	drari ajiw ndouzou lse7 lmodarib 3tana l5outa lmatch 3arfinou 5aykoun s3ib walakin kima dina bzzf lcoupat ta hadi n9edrou ndwiha	lmatch, lcoupat
27518	d7iw brasskom chti wa5a t3ref twe3et kmel lmatch ila knti weld lfer9a	lmatch
27519	had lmatch ya ima 5an5essrou mnou rba7in oula makaynch oula ah 5an5erjou mnou rab7in	lmatch
27530	7ssen n5li blassa flfer9a ldrari s5ar ya5dou we9thoum ou yle3bou msian	blassa
27540	mchaw chraw lwerd ou cheklat ou l7elwa	cheklat
27649	3ndak tmchi l dik lblassa	lblassa
27682	ki3jbouni lblayss lm7loulin	lblayss
27730	sbitar li weldat fih 7dah 2ach5al sed3ouna	sbitar
27736	mora ma5erjat men sbitar rej3at ldar dialha	sbitar
27818	mamah chrat lij telephone	telephone
27874	mabghach itl9ni mn telephone	telephone
27900	ta chi application mab9at khedama lia f telephone	application, telephone
27979	anmchi l cinema lkhmiss jay tji m3aya 	cinema
28072	ou n7esbou ch7al men nbta kayna fwa7ed lblassa	lblassa
28134	wa3datni atkheli lia blassa	blassa
28162	dima kansa saki	saki
28577	lyouma 3edna tournowa dial kora	tournowa
28578	mdayrin 3echra drahem li rbe7 ydi lmejmou3 fhad tournowa	tournowa
28581	jebt wa7ed dri sa7bi y7bess lina fhad lmatch	lmatch
28586	5anmchi nkri chi villa 3la lb7er had sayf	villa
28595	ou mli kna ghadin wa7ed dri hress cherjem dial lcar bl5alat	lcar
28605	b9ina kant5ebaw fchi blayss 7afdinhom	blayss
28610	m3a sonat bach n5erjou banou lina fbab lmadrassa l2idara	sonat
28800	7et l9r3a fo9 tabla	tabla
28841	finma dkhol l chi blassa btassem ou goul salam	blassa
28862	kansb7 3yan mora la salle	salle
28877	chrit ghcha jdid l telephone	telephone
28888	lmalik ayji idechen had lblassa	lblassa
28908	b9it kan3oum nhar kamel fla piscine	piscine
29027	3bber m3ak had lbaliza inchallah matkounch fayta l7ed	lbaliza
29080	goul ch7al y9der ysali had lmatch	lmatch
29135	lboliss sifto wa7ed lfer9a tjessess 3liya	lboliss
29141	n9der ntleb mn lclian yzidna wa7ed reb3iyam dial l5edma	lclian
29203	bach tbni sbitar 5assek tbib ou moul chkara	sbitar
29248	7ffez liya ljomhor ra lmatch miyet	lmatch
29272	anakhoud credit bach chri dar	credit
29325	5assek tmchi sbitar dawa rak mrid f3e9lek	sbitar
29343	mse7 liya hadak lmessage tsde9 fade7ni	lmessage
29353	kiji zwin cookies yallah msewbin 7it cheklat kikoun dayb	cookies, cheklat
29446	a9all 7aja dirha hiya tchri chi cado sghir	cado
29451	5an9ad liya site nbi3 ou nchri fih	site
29566	d5el lcouzina ou jib liya cheklat	lcouzina, cheklat
29655	5an7der lwa7ed tournowa dial baskte	tournowa, basket
29659	lpark a7ssen blassa	lpark, blassa
29664	maki3ejbouhach lblayss l3alyin	lblayss
29701	charji liya connexion	charji, connexion
29724	5anmchi ntbronza fla piscine	ntbronza, piscine
29741	wa5a 7awelt walakin ma9dertch nmchi nmonti tabla	nmonti, tabla
29793	tlfli saki	saki
30438	kla sandwich 3la 9eddou	sandwich
30662	derna blan zwin	blan
30805	rabho lmatch	lmatch
30936	chra siro dyal n3as	siro
30960	telefon tah flma	telefon
31181	kan9lb 3la chi snack	snack
31262	ch7al men merra kanbghi n9leb 3la chi 7aja fhad site	site
31349	ched lcar blil	lcar
31455	haji dawaz m3ana lweekend	lweekend
32061	makansta3mlch telefon bzaf	telefon
32171	had lblassa mohafida	lblassa
32283	bghit ncharji wahd lfilm	ncharji, lfilm
32316	matb9ach ghir haz telefon	telefon
32509	blan waer hada	blan
32661	lmohim 9oli lihom mcha liya sak	sak
32686	ina blassa fen kayn lma7al	blassa
33041	3yatni lhedra dyal telephone	telephone
33905	3ytilih f telephone dyalou	telephone
33927	ghanmchiw daba l sbitar	sbitar
34354	7etti dak telephone	telephone
34640	saraha lmatch kann dyalna	lmatch
34814	7tit lmakla fo9 tabla	tabla
34828	ma3jabnich lmatch dyal lyouma	lmatch
34886	3tini la carte dyalk	carte
34959	hzit sak t9il bzaf	sak
35030	wash hadik lblassa ba9a b3ida	lblassa
35047	wash wslk lmessage li sift lik	lmessage
35065	wash wslk lmessage	lmessage
35094	3lsh htiti sak flard	sak
35095	hz hadak sak w sir lsou9	sak
35329	ashno had lblassa lash jina	lblassa
35335	dimari tonobil	dimari, tonobil
35412	bayna 3jbtak lblassa hna	lblassa
35524	ana m3ah f sbitar	sbitar
35585	la briya la telephone	briya, telephone
35693	ash had lblassa lash jina	lblassa
35799	jiblina sandwich b7al dima	sandwich
36287	sbitar li kayn 7da darkoum	sbitar
36589	fe9t l9it rasi f sbitar	sbitar
37257	lbaliza dyalk	lbaliza
37351	3tini saki	saki
37375	na3sa f sbitar	sbitar
37412	khles 3lina chi sandwich	sandwich
37665	had lblassa zwina	lblassa
37685	hadi hiya lblassa mnin kant9da	lblassa
37795	ashno smit had lblassa	lblassa
37823	khod had siro	siro
37857	bghit ykono fih ga3 lblayss lathariya	lblayss
37945	bghit nakhd wahd sandwich	sandwich
37992	nta mghatmshi lhta shi blassa	blassa
38024	wash 3jbatk lblassa	lblassa
38153	ma3endich la carte	carte
38329	wach klity sandwich dyalk	sandwich
38352	lhaadra machi f telephone	telephone
38462	makat3yach men telephone	telephone
38572	daba nshri lik villa	villa
38577	wslt lwahd lblassa	lblassa
38612	mshit ntl 3la tabla li ftrna fiha	tabla
38840	b9it tashwiya jani lmessage	lmessage
39329	ghadi nkhrej lik men telephone	telephone
39543	wslna lwahd lblassa khawiya mafihash dioyr bzaf	lblassa
39652	had lblassa li khrjt mnha mab9itsh rj3t liha	lblassa
39778	dert tГ©lГ©phone f charge	telephone, charge
40129	blati nkml wahd lmessage	lmessage
40285	rah chfer liha lflous mn lcompte	lcompte
40363	kan 3endi m3ak rendez vous tma	rendez vous
40424	glest f lburo diali	lburo
40428	ja bax ichoufni f lburo	lburo
40573	ana rani galsa lburo diali	lburo
40918	rani 3yet l sbitar khdir rendez-vous	sbitar, rendez-vous
40991	kijak lburo dialk	lburo
40994	machi lburo hwa lmouhim	lburo
41097	o9ft m3aha f sbitar heta weldat	sbitar
41289	mli nkounou f lburo khesk thtarmni	lburo
41302	ghanmchi f lcar	lcar
41312	raje3 f lcar mniytek	lcar
41315	3lach siftouk f lcar	lcar
41421	aray la carte dialk	carte
41423	lach la carte akheti	carte
41426	rah kaytlbou lik la carte	carte
41563	makaynach la carte maghadich dekhli tkhedmi	carte
41834	kouli sandwich 9bl maybred	sandwich
41837	ba9i katchri lia sandwich	sandwich
41930	achno kadiri f tomobilti	tomobilti
42040	khesha tb9a f sbitar hta twli chwia	sbitar
42043	hadi khesha tkhj men sbitar	sbitar
42139	siftou 3endi lburo	lburo
42202	ghadi nhewlk lburo li 9edami	lburo
42424	ana galsa f sbitar	sbitar
42452	la carte mwdra liya	carte
42484	galt liya ghathwel mn had lburo	lburo
42502	khbiti 3liha la carte nationale dialk	carte nationale
42588	mechit hetal bab sbitar	sbitar
42697	kayn lmatch fl3chiya ntfrjou	lmatch
42737	khoya jar m3ak dik tabla	tabla
42743	hzi m3ak sak	sak
42899	jm3i tabla	tabla
42921	tiran 3amr bljomhor	tiran
42956	tandiro chi blan	blan
42983	ani jay db bghi nhaz sak	sak
43017	telefon ghali bzafff	telefon
43143	gheda lmatch dyal lwidad	lmatch
43161	gha xof xi blan	blan
43191	hut tah lih telefon 	telefon
43254	haydi lih telefon	telefon
43264	lcar rah mxa 3lik	lcar
43432	ah tfit telefon	telefon
43660	ylh ghadi la salle	salle
43698	wylh salit lmatch	lmatch
44005	darori min sbar 7ta twalfi lblassa	lblassa
44006	wakha jiti f blassa be3ida zwina	blassa
44008	fin jat had lblassa 	lblassa
44230	ina blassa b debt	blassa
44321	lblassa lifiha db mafihach inwi	lblassa
44447	piscine hna fih ou kayji l3sas belil yna9ih	piscine
44538	9albi lbaliza lkbira	lbaliza
44667	lmohandis dar blan zwin ldar	blan
44816	bla ma tjerreb had lblassa	lblassa
44834	mabghitich t dowweb dak cheklat msian fl7lib	cheklat
44840	mabghitich t 5tare9 dak site	site
44845	mabghitich t t9edda fhad lblassa	lblassa
44869	mabghitich t rezervi fdak l2otel zwin	rezervi, l2otel
44944	mabghitich t bni chi villa kbira tsken fiha l3a2ila kamla	villa
44950	mabghitich t towwe9 dik lblassa li kolha jara2im	lblassa
44968	mabghitich t chri chi tonobil katakol lmazout bezzaf	tonobil, lmazout
45054	mabghitich t blle5 lboliss ach wa9e3	lboliss
45103	khlini ntbadel m3ak lblassa	lblassa
45127	khlini nrezervi f had lblassa	nrezervi, lblassa
45145	khlini nched lik rendez vous	rendez vous
45149	khlini nwejjed tabla	tabla
45169	imta ghadi t mse7 dak cheklat ffmek	cheklat
45203	imta ghadi t 5tare9 dak site bach nser9ouh	site
45239	imta ghadi t n9ezz men had lblassa	lblassa
45303	aji nkhart m3aya d had lblassa	lblassa
45360	aji tbadel m3aya blassa	blassa
45504	hti telephone braka	telephone
45506	ikon sbitar daba hal	sbitar
46544	blan zin hada 	blan
46564	fin ghadi tmchi had lweekend 	lweekend
46574	msah tabla 	tabla
46675	kayn chi snack hnaya	snack
46780	kayn 3ndk choklat	choklat
46788	kayn 3ndk lfraise	lfraise
46880	knkhdem ghir f lweekend	lweekend
46899	charji had telefon	charji, telefon
46971	dakhal had lcode	lcode
46984	chkon chfer liya sak dyali	sak
47115	drdr chiwya dyal choklat	choklat
47277	fayt derti ski 	ski
47313	ghan mchi l9ahwa ntfarj f lmatch	lmatch
47329	kn hdar b l’turkiya w l’fransai w darija	fransai
47334	kn hdar b l'fransai w l'italiya	fransai
47335	kn hdar b l'fransai w talianiya	fransai
47341	kn hdar b chel7a w darija w l'fransai	fransai
47663	houwa mn chinwa 	chinwa
48088	darori n chark f had l programme	programme
48099	darori n sken f had lblassa fach nkbr	lblassa
48108	darori n ms7 had tabla	tabla
48135	yak kenti f la salle 3lach katkdeb	salle
48170	rani knt swlt 3la had lblassa	lblassa
48186	rani knt wllefet 3la had lblassa	lblassa
48246	rani knt tchekit l patron	patron
48256	rani knt tbadelet m3ah blassa	blassa
48402	wx 3ndk lmatch	lmatch
48403	wx 3ndl lmatch	lmatch
48430	telefon bgha ytfa	telefon
48463	tabla 3mmra fawakih	tabla
48532	wach khrjo hadok men sbitar	sbitar
48690	sbitar 3amr bzf	sbitar
48736	ntsna lcar iji	lcar
48757	sonat lia khti	sonat
